"kind","bucket","name","ext","bytes","sha256","path"
"brand","partners","iflux.svg",".svg","5883","43ECAFA1A4522497531512B977339B7E04A75554C9BA18C787C1252392E881A8","MAGNE.AI/assets/brand/partners/iflux.svg"
"brand","partners","imag.png",".png","19141","D9B8C81096B91424454D425866A3E190088F1699EB570C7CA5F624D833AA951D","MAGNE.AI/assets/brand/partners/imag.png"
"brand","partners","imag.svg",".svg","4625","A1E25A2C73297BA4469C2E10A244FEDE4AB36E6C79D3A40A72B4EE0F8E15A3F7","MAGNE.AI/assets/brand/partners/imag.svg"
"brand","partners","imag_final.png",".png","4991","BD44EB49D7337AFDB6F94B63F782D13E2A763E164B05C30449241BB512D37145","MAGNE.AI/assets/brand/partners/imag_final.png"
"brand","partners","imag_green.png",".png","4948","E708215065B895AC9E8663DFD5FA1E0C312F2EE877016AC98FDA15FEBE5F31A3","MAGNE.AI/assets/brand/partners/imag_green.png"
"brand","partners","imag_hires.png",".png","4042","E2C0609AC212F7A320232362A371E8D4A16A87837C05D729C4F09537190849D9","MAGNE.AI/assets/brand/partners/imag_hires.png"
"brand","partners","imag_inv.png",".png","2142","02634FE3899870AF0900B89FC0E65BA25782A2C275C9ED3AAF9CBD196994BC30","MAGNE.AI/assets/brand/partners/imag_inv.png"
"brand","partners","imag_new.png",".png","4146","D1CE5A08CCE05733E91629819E7AB4F8DB2B513D0243DF37C1DEA886FAF00838","MAGNE.AI/assets/brand/partners/imag_new.png"
"brand","partners","imag_raw.png",".png","13842","8B3E6B49B87B62627A64B2BCF570FF9CFEF75257D4AA26A1E2905004AD5D8E8F","MAGNE.AI/assets/brand/partners/imag_raw.png"
"brand","partners","instagram.jpg",".jpg","65241","8DE2F2B57CC2713E1CFD5641FDF1045EDD8B75F53881BA71DB5B80F7237CB0FE","MAGNE.AI/assets/brand/partners/instagram.jpg"
"brand","partners","iot.png",".png","243","6CB456941BE2D283B7BAEACBF96B31818E927025B86A74923E3573CB2D632F26","MAGNE.AI/assets/brand/partners/iot.png"
"brand","partners","iotex.png",".png","5396","5463385EC30DC506314A45943F360656BB7789C46A51DBF0398C60E41F821702","MAGNE.AI/assets/brand/partners/iotex.png"
"brand","partners","iotex_web.png",".png","5254","28E212F0E0F6BE9D35CA23EA779559D43FDB1117C2F5B3FB2D550AD139E22677","MAGNE.AI/assets/brand/partners/iotex_web.png"
"brand","partners","jinse.png",".png","6251","421F1314E870DF486907CF46454C016E7C1950681A8FC20B398B39B0866605B2","MAGNE.AI/assets/brand/partners/jinse.png"
"brand","partners","jinse_web.png",".png","4622","07D2456F40086650EF389589EF7342A3036817B43071E12B0002A250A545E92B","MAGNE.AI/assets/brand/partners/jinse_web.png"
"brand","partners","kpopclick-green.png",".png","3036","42E5DD9A1427D702483828BA2F7EC0F7926A95B8ADF47554E3F7868DAB9688EE","MAGNE.AI/assets/brand/partners/kpopclick-green.png"
"brand","partners","kpopclick.png",".png","3192","C8127B761CC37986D11CBA1244F8D3310BBAB9C03A7962FCF7E6B52964E44901","MAGNE.AI/assets/brand/partners/kpopclick.png"
"brand","partners","ku.png",".png","243","389C1EBB06E5F6F82610D980C2FF2E9E0334099464BB3C3FC1C3DBA8BCF93B9A","MAGNE.AI/assets/brand/partners/ku.png"
"brand","partners","kucoin.png",".png","10689","B610D2DC27E1BDAAF495E2E47176CD3B2093B5832F64EAE08AB387348237446E","MAGNE.AI/assets/brand/partners/kucoin.png"
"brand","partners","kucoin.svg",".svg","10052","742585F1CDBBF266C69DE4892C4EB5E3D392BCA3251E0481C38D5BD286A3BFE8","MAGNE.AI/assets/brand/partners/kucoin.svg"
"brand","partners","kucoin_new.png",".png","14688","1C9233BBBE8B2CEED07A15304689581E72113889D57C00AE4A4DBE252BB6CD33","MAGNE.AI/assets/brand/partners/kucoin_new.png"
"brand","partners","landload.png",".png","64672","1B16DA72BAB305788FD5ADC093B644D04DB7C981D7A893BD46AC82A72DC52F6A","MAGNE.AI/assets/brand/partners/landload.png"
"brand","partners","landload_web.png",".png","20756","0EB7BCA7601D4FC0AA47F57103272D9F4C51370E4347152D8B948661E73AC138","MAGNE.AI/assets/brand/partners/landload_web.png"
"brand","partners","lbank.png",".png","6287","391E2C4794C14DBC0E47F86A3767E90FADD3BC8563FA9551047092030FAE0D57","MAGNE.AI/assets/brand/partners/lbank.png"
"brand","partners","linklayer.png",".png","10049","6019E288175924E9AC41A4316688D2C3E1CD4981E3A847C9FD0454229E068E9B","MAGNE.AI/assets/brand/partners/linklayer.png"
"brand","partners","logo.png",".png","495361","30F7CEDE0D012163503D18AD22F13E4F46BB6D9798E56C751909F3DFEAD8D06A","MAGNE.AI/assets/brand/partners/logo.png"
"brand","partners","manuspay.png",".png","883903","F878D4D2E970CF734E55EE826CEF321D1016CD56EA80AE6FBC5673A8BB483DDC","MAGNE.AI/assets/brand/partners/manuspay.png"
"brand","partners","medium.png",".png","7768","A8C2D76431D51CAD8551A387DAC42E91BAD70E1649122C47B469D58F2BAA1F68","MAGNE.AI/assets/brand/partners/medium.png"
"brand","partners","menya.png",".png","1572","559D6CBCB8699904EFC0D0DD60BE6196427E1919E2B1ECD0EDB828EFCBB2BE68","MAGNE.AI/assets/brand/partners/menya.png"
"brand","partners","mexc-new.png",".png","265","8AF6273B8DF50F8ABE2D9A603F1A2B462C3EA059298CC319375A541B61BF563C","MAGNE.AI/assets/brand/partners/mexc-new.png"
"brand","partners","mexc.png",".png","4930","44B4532713C1DB289C4DD8E2946F937B28D92F42CDBF3B967CA406455038E618","MAGNE.AI/assets/brand/partners/mexc.png"
"brand","partners","mexc.svg",".svg","6496","BB147D6ACB282AD90990B02259CAB26009314E1D784C369F6CDDFF06C52FB595","MAGNE.AI/assets/brand/partners/mexc.svg"
"brand","partners","micron.png",".png","2054","A36AED592A2C241947DDEC71D277330852B4A8BEEE8135EAD270A2C803BE7F0E","MAGNE.AI/assets/brand/partners/micron.png"
"brand","partners","micron.svg",".svg","2735","58EFEB225AC55C7E0BF198E403F84815ABBE49F4084178E1E199CB98C2EB59AA","MAGNE.AI/assets/brand/partners/micron.svg"
"brand","partners","micron_hires.png",".png","46315","B0A7808A41CCFDD41F694F6FACA01A75A7702007A5EE2227A556A5B3765A375B","MAGNE.AI/assets/brand/partners/micron_hires.png"
"brand","partners","micron_inv.png",".png","2522","8E8E51507EDD2CFC144C779B6E2644B1A92341574B13B76E6E45E95B708281D5","MAGNE.AI/assets/brand/partners/micron_inv.png"
"brand","partners","micron_logo.png",".png","2806","7F49BDD1D00EA28EDC4B998147979C4A140F10B52935028EC9F03986B13C6626","MAGNE.AI/assets/brand/partners/micron_logo.png"
"brand","partners","mobinode.svg",".svg","660737","4A6ECD9EB7401D163AA4D37E8AE437A808FE29A2395D4AEE91A589A915D5DF8C","MAGNE.AI/assets/brand/partners/mobinode.svg"
"brand","partners","momofun.png",".png","6657","D223583789D02A702D716D44146DC1E0B4A9038C9965B801899BAF23D3110175","MAGNE.AI/assets/brand/partners/momofun.png"
"brand","partners","mx.png",".png","243","B50C00A436CAAE5FA7E58DFF87DCD45DECC4A19F5AD0F2DFFE0E100836E14ADC","MAGNE.AI/assets/brand/partners/mx.png"
"brand","partners","new-partner.png",".png","76262","717CED59334BD4AFF000DCB8AA5A0B8C24AA64B71617B0D31630C3D150B12775","MAGNE.AI/assets/brand/partners/new-partner.png"
"brand","partners","newlogo.png",".png","19512","791D3C092C6C71CD55F7883B1F5A09BEA835080B70184A03EE2633D426B439E6","MAGNE.AI/assets/brand/partners/newlogo.png"
"brand","partners","nodle.svg",".svg","5980","80F310A88C8DA4E51F69CF13724302A42A4665FC5B7FE0870EF54BEB5D2CE361","MAGNE.AI/assets/brand/partners/nodle.svg"
"brand","partners","nodle_web.png",".png","269","12A94E09CAF0F4C0C649C8DEB71163AA024834BBFDFF0693270524A6B84CFCC6","MAGNE.AI/assets/brand/partners/nodle_web.png"
"brand","partners","partner1.png",".png","10839","8D0D7C4F1D588D70F4C76ADDEE8D5CF9D6F7D9D70C3E6135B0D86433AE9FB963","MAGNE.AI/assets/brand/partners/partner1.png"
"brand","partners","partner2.png",".png","3340","B30EA9048908435B4E8360020B61C7B464B22138144AF2CBBAEF991971B80EBE","MAGNE.AI/assets/brand/partners/partner2.png"
"brand","partners","partner3.png",".png","3345","4AC489FCA52B1ACE9327618BC2E1BA81E1B520A2B495200552F70DEC552DC002","MAGNE.AI/assets/brand/partners/partner3.png"
"brand","partners","partner4.png",".png","2013","344D748954033CAAEC366F357C2CC2FCCD190FF5FAE114DCC61262641534F66F","MAGNE.AI/assets/brand/partners/partner4.png"
"brand","partners","partner5.png",".png","2048","0ADF75996C327E4F9261EE90254CC41B48D9EFB1A019BEB00A0D690FAEA93A8D","MAGNE.AI/assets/brand/partners/partner5.png"
"brand","partners","partner6.png",".png","3697","D682506488F8931AE485F3CA328FCB788FFB53F355F9B82E89C5838B6C7D3285","MAGNE.AI/assets/brand/partners/partner6.png"
"brand","partners","partner7.png",".png","391","8D7DE01BEDF2488E5C349C22AC82983D23D3D8EA9C232759442E0786152BED8E","MAGNE.AI/assets/brand/partners/partner7.png"
"brand","partners","partner8.png",".png","2253","2076F55A92391692F19E2BC7B91C0DCFC8C95D77A98D254574899B0BEB8C7BB8","MAGNE.AI/assets/brand/partners/partner8.png"
"brand","partners","planethares.png",".png","2761","4CA86C828D189173423B5C655CA114CE9B4A93444B892A8E41BBFADE8A03B49C","MAGNE.AI/assets/brand/partners/planethares.png"
"brand","partners","playsout-new.png",".png","7263","F85D44C2334948989B9A0EE6BAE6396CD13134E2EF5D58D6404FA6B7CB287AB6","MAGNE.AI/assets/brand/partners/playsout-new.png"
"brand","partners","playsout.png",".png","7263","F85D44C2334948989B9A0EE6BAE6396CD13134E2EF5D58D6404FA6B7CB287AB6","MAGNE.AI/assets/brand/partners/playsout.png"
"brand","partners","playsout_web.png",".png","2096","EE8A903A9E74230AB307129A937CF5A34984D7326EF9007BDB6F4DD5890DCE78","MAGNE.AI/assets/brand/partners/playsout_web.png"
"brand","partners","primeyield.svg",".svg","156548","9D00B613C45F6BF49953FE8CA476C97B99DD84C8C860664E902E4935AFFE4206","MAGNE.AI/assets/brand/partners/primeyield.svg"
"brand","partners","qitmeer.svg",".svg","24764","F7DEC40B49D9CBD29A77D4A26FB0B22D74D25517BD39B848455F33FEBBE8CE48","MAGNE.AI/assets/brand/partners/qitmeer.svg"
"brand","partners","redrock_web.png",".png","10706","74531B3FB24F3DCA131494FD7B9DB44CE437E920FFF6E02C7CB6AF392DAED26E","MAGNE.AI/assets/brand/partners/redrock_web.png"
"brand","partners","rei-network.png",".png","62319","EE2F1FED5BAE7FF324F61F7F221BB652AEE08F90B8719A720EF95D2D2A1D75DA","MAGNE.AI/assets/brand/partners/rei-network.png"
"brand","partners","rei.png",".png","243","70B183FE7C6C7463591FC58EF743B6B5F2411E3895FCB24D1A48ECDBBAF11193","MAGNE.AI/assets/brand/partners/rei.png"
"brand","partners","rei_web.png",".png","2621","10C3DBC54EDD4A3065E865412ED4469F425DAA27BD589514E241E7BF674FF02E","MAGNE.AI/assets/brand/partners/rei_web.png"
"brand","partners","rvx.png",".png","909773","B11EF95C0A58B25114737099E83F54CC45592FDE81BC48406A204868F5427175","MAGNE.AI/assets/brand/partners/rvx.png"
"brand","partners","samsung.png",".png","2139","5998CD775DED80F83B421B9C9F25BC80E0499F844079A517C137F82888B2088E","MAGNE.AI/assets/brand/partners/samsung.png"
"brand","partners","samsung_black.png",".png","29084","ADE94E407D795C49B58E2711410B60C77F9C11771F9556D2C8CF455C31A3FC94","MAGNE.AI/assets/brand/partners/samsung_black.png"
"brand","partners","samsung_hires.png",".png","104956","7A79CA7FA7A1323D0218CABC3BF98A3B7A17C216232AFC717FE2356F566B4C12","MAGNE.AI/assets/brand/partners/samsung_hires.png"
"brand","partners","samsung_inv.png",".png","2906","076FEF0C7A348FADCB517760564B090C00A7BF8CD9D399907FDC43BCB22ED6E5","MAGNE.AI/assets/brand/partners/samsung_inv.png"
"brand","partners","samsung_official.png",".png","2168","28825807881ECF98A2CAAACDA43EA2B3A2D6ED0850669E5312966B6BA49DCA87","MAGNE.AI/assets/brand/partners/samsung_official.png"
"brand","partners","samsung_si.png",".png","6044","5EAB0B66049A9EA90731AE7C7D22BDFC217146E36D5A26ACF2E91C27E430B2CB","MAGNE.AI/assets/brand/partners/samsung_si.png"
"brand","partners","samsung_web.png",".png","5107","3B7B09D57F40F58C9851EF373E416FF9B934B46E98DB89F4A0FC5694EE687E66","MAGNE.AI/assets/brand/partners/samsung_web.png"
"brand","partners","samurai.png",".png","85638","C808606D6F16976C0E05092F40986A07F225C858566E0E3B6EF017AAFFE321A1","MAGNE.AI/assets/brand/partners/samurai.png"
"brand","partners","skhynix.png",".png","5012","F645516E88D8E3FFFF779DFD3BF1D33189FBCF0EC8D7615A3B86025182D49107","MAGNE.AI/assets/brand/partners/skhynix.png"
"brand","partners","skhynix.svg",".svg","9765","F906550FB533BF1D20BA73FDFFDAB2A210EB679577CDE146247ABBFDF62A78EE","MAGNE.AI/assets/brand/partners/skhynix.svg"
"brand","partners","skhynix_hires.png",".png","180202","3DB4CF866BD49C0C5EB12737ED98756B819EBBA1CF594B386F659A4C686121B4","MAGNE.AI/assets/brand/partners/skhynix_hires.png"
"brand","partners","skhynix_web.png",".png","7782","C1912412701E61CB66DADC4E072A7283FF6A26D2043C37959BA308082BCDA5E0","MAGNE.AI/assets/brand/partners/skhynix_web.png"
"brand","partners","socialgrowai.png",".png","101789","CDCB0FE16E51C103D6DD7FE74E4E0EE4316E602B4BFF88215F4EB84F14186C77","MAGNE.AI/assets/brand/partners/socialgrowai.png"
"brand","partners","soda.png",".png","2687","8309D2CE5FB0F51A9F0311C94843A19B11D337BDDAE3F7E48E35523C1CA6AD7C","MAGNE.AI/assets/brand/partners/soda.png"
"brand","partners","soei.png",".png","124081","7301703C4FD7D69463D5435E50AE9AD62E02231A41D7DC193FF2B414A3D99F1D","MAGNE.AI/assets/brand/partners/soei.png"
"brand","partners","stabilityworld.svg",".svg","7810","848ACE5BD8A259996A79B0267EBFF82D57928167B6DCDB56DE24A33EA4043841","MAGNE.AI/assets/brand/partners/stabilityworld.svg"
"brand","partners","stabilityworld_web.png",".png","269","12A94E09CAF0F4C0C649C8DEB71163AA024834BBFDFF0693270524A6B84CFCC6","MAGNE.AI/assets/brand/partners/stabilityworld_web.png"
"brand","partners","tag.svg",".svg","6520","29504E4BB327DCE8558B0496DCBF8D50518AEA00550CE618CE02C7F8EB4F7844","MAGNE.AI/assets/brand/partners/tag.svg"
"brand","partners","tbv.png",".png","1997","1A91F83C7D4B5E087C8C9351D2BD4440F69E6FA87D99E1A34AA2A2C2885EFFA0","MAGNE.AI/assets/brand/partners/tbv.png"
"brand","partners","tdk.png",".png","1015","45E94863CEA2AA7A79752F588F5FBD2C8B6B14FAA77041947969D92EC2559B8D","MAGNE.AI/assets/brand/partners/tdk.png"
"brand","partners","tdk.svg",".svg","3432","0B006E332B4713FDF5359EE6311916163B5885D629C3C716576063741CDFBEEC","MAGNE.AI/assets/brand/partners/tdk.svg"
"brand","partners","tdk_hires.png",".png","56468","533CDDE8C9BC4776ADEC5FB3F944357985506673F9D96248A17CC32C5407F04D","MAGNE.AI/assets/brand/partners/tdk_hires.png"
"brand","partners","tdk_inv.png",".png","2713","197F7E9395FEDE7625BA2084E6B17A015DADD6243F1AF40090D526D10936876F","MAGNE.AI/assets/brand/partners/tdk_inv.png"
"brand","partners","tdk_logo.png",".png","6873","C3929BA35DA5D7A39F9AF6FD26977F210881E9E8DD65EFB7677857BBEC41DE50","MAGNE.AI/assets/brand/partners/tdk_logo.png"
"brand","partners","techflow.png",".png","9427","D113A90C590B64F8B771A00745640735EA3A63A5F18E62869B1145171AF79BF2","MAGNE.AI/assets/brand/partners/techflow.png"
"brand","partners","teltlk.png",".png","73323","E6A57E91199CB9A37A3C9FB8891891C97C833F9F95F98A4A44FEF039435D4963","MAGNE.AI/assets/brand/partners/teltlk.png"
"brand","partners","ti.svg",".svg","13964","1845E42F27EFA3538084C882C431C17B7CC3BF3BDE6364E430338B3CD2E7E620","MAGNE.AI/assets/brand/partners/ti.svg"
"brand","partners","twitter-new.jpg",".jpg","36241","150EDCE612519A9C93627F143F126A72681B89B92F0E5B89D1123042F0FF9E09","MAGNE.AI/assets/brand/partners/twitter-new.jpg"
"brand","partners","twitter-profile.jpg",".jpg","8212","50917A44EFC582BFBC4C0FE08B3C516566DA7442EC8CF2B2D83255100A35D0F5","MAGNE.AI/assets/brand/partners/twitter-profile.jpg"
"brand","partners","u2dpn.svg",".svg","4681","52FB909B84A6D2158B01A6A962A9B2733B40B58F6495C7265E9C062B4AC0129B","MAGNE.AI/assets/brand/partners/u2dpn.svg"
"brand","partners","u2u.svg",".svg","7422","2FE113AE0904498F1B5934098BE44E1B4BA8BB7ECB411B5B70C004410FF8B31F","MAGNE.AI/assets/brand/partners/u2u.svg"
"brand","partners","u2u_web.png",".png","1281","16F2163C8F8E62EF1862FBA7DF30CF46E6F8668550C6B7CE30775375A3CE51D0","MAGNE.AI/assets/brand/partners/u2u_web.png"
"brand","partners","unisoc_web.png",".png","8399","48B5FCB482CAF6CEAC965B987DF69C8B9ACA92C7EC7EC1A60C042A31913A2449","MAGNE.AI/assets/brand/partners/unisoc_web.png"
"brand","partners","virgocx-actual.png",".png","7812","6B16A81BB51A7E3EF860B4471B81428038252A215A9EC87F58F733B785702C12","MAGNE.AI/assets/brand/partners/virgocx-actual.png"
"brand","partners","virgocx-new.png",".png","7833","1E9A7CCC2D580CF70770D059524CDA24DCFAE91B7D1326DF0E47306D064CC135","MAGNE.AI/assets/brand/partners/virgocx-new.png"
"brand","partners","virgocx.png",".png","3502","82139AA565AB06F3EA93A89BE9677C7C9EB8FFCDA024312800136F37D6EFA9D7","MAGNE.AI/assets/brand/partners/virgocx.png"
"brand","partners","wd.png",".png","310","EE2B17950F799F233CAD507E99CBA2AE7CE019752C27ADF7EE335AF8480F01EF","MAGNE.AI/assets/brand/partners/wd.png"
"brand","partners","wd.svg",".svg","5138","8614F0FE6522DC1BE3D43B22DBED0D3B56CCCB29CEA2E781162CD88B547A0154","MAGNE.AI/assets/brand/partners/wd.svg"
"brand","partners","wd_better.png",".png","7663","32D4E1CEE29CC17F19C69377B5A056732A571420A1E436A2E94E879EAE302EE4","MAGNE.AI/assets/brand/partners/wd_better.png"
"brand","partners","wd_better_inv.png",".png","7765","55E8A153CE9DE5CB176C4A01A0DFD771592720DE63C6F9DD6DDF3642D0AAAC38","MAGNE.AI/assets/brand/partners/wd_better_inv.png"
"brand","partners","wd_final2.png",".png","8860","60D39615BF6693F654F7DAB6CFA5713F9BD8F2872389140059CB0EEEBD7C44D8","MAGNE.AI/assets/brand/partners/wd_final2.png"
"brand","partners","wd_hires.png",".png","94908","F85315482F14F7FD8D9BB4865F284039DE963752DEC40CA83F92502EC3F51ADA","MAGNE.AI/assets/brand/partners/wd_hires.png"
"brand","partners","wd_inv.png",".png","4356","4981288E4C9B16324451EE6BC93A1D512C07CB297B3ED9C3DE785D98AB88BA65","MAGNE.AI/assets/brand/partners/wd_inv.png"
"brand","partners","wd_logo.png",".png","7005","8CDC64AB5C1AE8498A6D88B898F003E145EAA5CD9BD0E227D73553D896D4EC9F","MAGNE.AI/assets/brand/partners/wd_logo.png"
"brand","partners","wd_web_final.png",".png","2931","F11336FBC0D0A06D8D855DF27EDB365AC91E7ACE4C3A1E69D8FFBED37DA0CD02","MAGNE.AI/assets/brand/partners/wd_web_final.png"
"brand","partners","weex.png",".png","5363","D4F61ADBBB943331FAE1229F2D314F00D778BCA18975C15B5DA58EC23C312CDA","MAGNE.AI/assets/brand/partners/weex.png"
"brand","partners","wix-logo.png",".png","5226","C5C128F98F8A9E3F70D2B712B27D0E4E91B455A0FA3214598746755CD9B0E7C7","MAGNE.AI/assets/brand/partners/wix-logo.png"
"brand","partners","xt.png",".png","2914","898F4DF28FE1081A3DB5A488FC95366A17FB25071C35E6A3F6A59D43732CBB4E","MAGNE.AI/assets/brand/partners/xt.png"
"brand","partners","1zeni.png",".png","3230","B329ECD578F998D305172FA7556B1942960CBDF3A9445EB2582DEBD510A637EA","MAGNE.AI/assets/brand/partners/ecosystem/1zeni.png"
"brand","partners","21dao.png",".png","31569","ECB90015E7820E7391901D98881BAC20A388B973BFDF0EFAC17CC251A2CA080A","MAGNE.AI/assets/brand/partners/ecosystem/21dao.png"
"brand","partners","agentbay.png",".png","6471","9D76DA597E770E34D7E23475A6E7E9B648D07DB91C8BB1A4E0886F75F5BAA696","MAGNE.AI/assets/brand/partners/ecosystem/agentbay.png"
"brand","partners","agentbay_web.png",".png","4383","B06CEB8128668A62E8467DE9E3A87A6A48C97C50305F797CFDC7846E8B3016AB","MAGNE.AI/assets/brand/partners/ecosystem/agentbay_web.png"
"brand","partners","aios-ventures.png",".png","1865","F26E16C5F1ADBAE8BE5C2816BB120F606422A1B2CD03340CFFFC82995285DA23","MAGNE.AI/assets/brand/partners/ecosystem/aios-ventures.png"
"brand","partners","aios.jpg",".jpg","68548","AED60A35ED8BB8DB516CA98AF595A60E0EF417DBA01D0E3FA6A86F6B779BA57A","MAGNE.AI/assets/brand/partners/ecosystem/aios.jpg"
"brand","partners","aios.png",".png","1865","F26E16C5F1ADBAE8BE5C2816BB120F606422A1B2CD03340CFFFC82995285DA23","MAGNE.AI/assets/brand/partners/ecosystem/aios.png"
"brand","partners","aios_web.png",".png","4630","418F0946E470CDF6032D66F516C237AE32FBA0C22061118BFB875CBB0A0D7693","MAGNE.AI/assets/brand/partners/ecosystem/aios_web.png"
"brand","partners","ascendex.svg",".svg","6520","29504E4BB327DCE8558B0496DCBF8D50518AEA00550CE618CE02C7F8EB4F7844","MAGNE.AI/assets/brand/partners/ecosystem/ascendex.svg"
"brand","partners","ascendex_web.png",".png","264","E8AF1F0FE0BD955E5661FB0E4F0A65AAE79F11DE22E668ABE6AE5020062560A7","MAGNE.AI/assets/brand/partners/ecosystem/ascendex_web.png"
"brand","partners","attrace.svg",".svg","6342","C64C96F68F15160F552095B3A1D34958F16FDFBA5D37AC85D82D9E7CA2B974C0","MAGNE.AI/assets/brand/partners/ecosystem/attrace.svg"
"brand","partners","attRace_web.png",".png","4410","895A62342180295F20CC3FF66924B3A6C879283879FB214D671267E0E193F11C","MAGNE.AI/assets/brand/partners/ecosystem/attRace_web.png"
"brand","partners","avedex.png",".png","1413","C867D29781CDBBC64A72CA23F99C4BF59305B9708F5EF8311D341E63A56D7CED","MAGNE.AI/assets/brand/partners/ecosystem/avedex.png"
"brand","partners","ave_ai.png",".png","5493","6F5A7B1114B53794BA827F0CE644A77DE72203AADA56908B9BCDF41F6861894B","MAGNE.AI/assets/brand/partners/ecosystem/ave_ai.png"
"brand","partners","ave_ai_web.png",".png","4618","1EEEB7426D0BCB777339138929B1C1FCC997C960EBA0B6F3FA0D66D19D0C4246","MAGNE.AI/assets/brand/partners/ecosystem/ave_ai_web.png"
"brand","partners","aylab.webp",".webp","2898","7ABCFA8C98511E98BE63CE305DCF787C680B52DD5115783B4AC18E97CEFDA385","MAGNE.AI/assets/brand/partners/ecosystem/aylab.webp"
"brand","partners","aylab2.webp",".webp","2898","7ABCFA8C98511E98BE63CE305DCF787C680B52DD5115783B4AC18E97CEFDA385","MAGNE.AI/assets/brand/partners/ecosystem/aylab2.webp"
"brand","partners","becker.png",".png","10167","D8919A387610DCCBBD0F150C9E297279E9551571EBD53F9EE98F16492DBFD440","MAGNE.AI/assets/brand/partners/ecosystem/becker.png"
"brand","partners","becker_web.png",".png","8460","293963CF0376746DAD0F2B04A7F6ACCA2D21AE494C8DCD540452A6FF752A0AE7","MAGNE.AI/assets/brand/partners/ecosystem/becker_web.png"
"brand","partners","beosin.png",".png","4286","E0C92129B070CB2E58EBD7326BFFC70DB88CD32210ECCC408E5D928CC41C5833","MAGNE.AI/assets/brand/partners/ecosystem/beosin.png"
"brand","partners","bitget.png",".png","42967","B8E4948D74F94B56C9B9CBB6D6AEF8EE6C79C87CE72614DE55FBA5C3DFFA3C1C","MAGNE.AI/assets/brand/partners/ecosystem/bitget.png"
"brand","partners","bitpush.png",".png","5306","8CBCDB4E6D09139B29994C07172B061960F49B62390C769C5A8442B0DBA3EB76","MAGNE.AI/assets/brand/partners/ecosystem/bitpush.png"
"brand","partners","bitpush_web.png",".png","4830","0A0776DC82229847B13E5D569F3403E376AEDFF17CECA75019DA8F0A87403F1A","MAGNE.AI/assets/brand/partners/ecosystem/bitpush_web.png"
"brand","partners","blockbeats.svg",".svg","19501","334B3538A3D619E203517C623E8CAF82FF4DAEF19D92C4F692B443E9D15E7CA8","MAGNE.AI/assets/brand/partners/ecosystem/blockbeats.svg"
"brand","partners","blockbeats_web.png",".png","302","92895E77AE30AF857C0F6E0C5D430455C08170BD47641A24EEBA1D68B16B2397","MAGNE.AI/assets/brand/partners/ecosystem/blockbeats_web.png"
"brand","partners","castrum.png",".png","154378","6F8FD3171E77148EC312EA645B957F57CAFB301DE5431EE646298ABCB638995E","MAGNE.AI/assets/brand/partners/ecosystem/castrum.png"
"brand","partners","castrum_web.png",".png","5172","19BF7793358D0B83AD916DB94D9366C5313415ABD45B126685EA9888C56B0696","MAGNE.AI/assets/brand/partners/ecosystem/castrum_web.png"
"brand","partners","chaincatcher_web.png",".png","5121","EAB363408B79544359825A999EE7D47AEB1A03DE0FE278A13F671469B4C82F5A","MAGNE.AI/assets/brand/partners/ecosystem/chaincatcher_web.png"
"brand","partners","chainthink.png",".png","2352","AB952B2F8A6107C18818D72CEDD2F1F0DF9A5B477CCA16DAC3135F26DE21FE80","MAGNE.AI/assets/brand/partners/ecosystem/chainthink.png"
"brand","partners","cheersland.png",".png","5771","C3382306034A8A47922D6880B36BA4B33010D64028773458B8674BF9A2B0F8F3","MAGNE.AI/assets/brand/partners/ecosystem/cheersland.png"
"brand","partners","cipherbc.png",".png","4303","B028F62A0B7BEAD47A53E9953031537A99FD64105B26FBA72A40122FFCCD6970","MAGNE.AI/assets/brand/partners/ecosystem/cipherbc.png"
"brand","partners","crmclick.png",".png","157482","592D4701921C4A677E3AA6FD69BB3E1662356AE69976D52612CB3BF0B9DEF5F7","MAGNE.AI/assets/brand/partners/ecosystem/crmclick.png"
"brand","partners","depinscan.png",".png","1101","ADD3482301BFBFBEF70CC2830AC845362EA7BE406EB59C1A09FDDC299A496955","MAGNE.AI/assets/brand/partners/ecosystem/depinscan.png"
"brand","partners","depinscan_web.png",".png","1101","5939D444D6577FD4C3D1D7BB6839810AE1887F1A8AED85F28DCBB0F05F5B16B5","MAGNE.AI/assets/brand/partners/ecosystem/depinscan_web.png"
"brand","partners","dmail.svg",".svg","1261","8CAC8748A63DEDECFDA8FDB95F720A1517D08E9BB6B0E085BB8B63014145C3CD","MAGNE.AI/assets/brand/partners/ecosystem/dmail.svg"
"brand","partners","dmail_web.png",".png","8272","B0F2CA19EA4EC75BF69D34F5E4B0CA0C5A63449B41A7903A08DE66CFF0AEB986","MAGNE.AI/assets/brand/partners/ecosystem/dmail_web.png"
"brand","partners","duckdao.png",".png","5550","755964B8A56DFB091EE832DA94F60FEA0EC402A74944683D8BB0D353BFDF4BE0","MAGNE.AI/assets/brand/partners/ecosystem/duckdao.png"
"brand","partners","duckdao_web.png",".png","2913","F67A9262801B741E892C4483A51AA98A8CB4605AD3DB6E4274C47A9842E35EA5","MAGNE.AI/assets/brand/partners/ecosystem/duckdao_web.png"
"brand","partners","eni.png",".png","18074","2970C8C176061859FC06F08CC7FB3E1D9A1185E4660BF3E478E223CC7CC65A0A","MAGNE.AI/assets/brand/partners/ecosystem/eni.png"
